tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total ;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior 
21671;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13076;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21672;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13077;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21673;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13078;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
21674;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13079;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21675;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13080;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21676;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13081;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21677;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13082;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21678;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13083;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21679;05/02/2021;28/02/2021;95008;0;0;3992;99000;;;due;13084;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;74000
21680;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13085;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21681;05/02/2021;28/02/2021;92008;0;0;3992;96000;;;due;13086;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;71000
21682;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13087;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21683;05/02/2021;28/02/2021;-4167;0;0;0;-4167;Cash;;paid;13088;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-29167
21684;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13089;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21685;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13090;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21686;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13091;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21687;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13092;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21688;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13093;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21689;05/02/2021;28/02/2021;72008;0;0;3992;76000;;;due;13094;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;51000
21690;05/02/2021;28/02/2021;16129;0;0;0;16129;;;due;13095;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8871
21691;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13096;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21692;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;13097;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13000
21693;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13098;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
21694;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13099;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21695;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13100;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21696;05/02/2021;28/02/2021;11290;0;0;0;11290;;;due;13101;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13710
21697;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;13102;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13000
21698;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13103;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21699;05/02/2021;28/02/2021;27500;0;0;0;27500;;;due;13104;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-27500
21700;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13105;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21701;05/02/2021;28/02/2021;80008;0;0;3992;84000;;;due;13106;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;59000
21702;05/02/2021;28/02/2021;21774;0;0;0;21774;;;due;13107;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-3226
21703;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13108;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
21704;05/02/2021;28/02/2021;75605;0;0;3992;79597;;;due;13109;26;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;24597
21705;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13110;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
21706;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13111;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21707;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;13112;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1000
21708;05/02/2021;28/02/2021;64008;0;0;3992;68000;;;due;13113;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;43000
21709;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13114;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
21710;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13115;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21711;05/02/2021;28/02/2021;62008;0;0;3992;66000;;;due;13116;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;41000
21712;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13117;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21713;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13118;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21714;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13119;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21715;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13120;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21716;05/02/2021;28/02/2021;17742;0;0;0;17742;;;due;13121;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-7258
21717;05/02/2021;28/02/2021;22008;0;0;3992;26000;;;due;13122;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;1000
21718;05/02/2021;28/02/2021;86008;0;0;3992;90000;;;due;13123;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;65000
21719;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13124;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21720;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13125;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21721;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13126;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21722;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13127;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21723;05/02/2021;28/02/2021;-17742;0;0;0;-17742;Cash;;paid;13128;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-42742
21724;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13129;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21725;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13130;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21726;05/02/2021;28/02/2021;-4167;0;0;0;-4167;Cash;;paid;13131;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-29167
21727;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13132;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21728;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13133;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21729;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;13134;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13000
21730;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13135;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21731;05/02/2021;28/02/2021;4839;0;0;0;4839;;;due;13136;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-50161
21732;05/02/2021;28/02/2021;-339;0;0;0;-339;Cash;;paid;13137;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25339
21733;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13138;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21734;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13139;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21735;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13140;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21736;05/02/2021;28/02/2021;1613;0;0;0;1613;;;due;13141;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-23387
21737;05/02/2021;28/02/2021;60008;0;0;3992;64000;;;due;13142;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;39000
21738;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13143;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21739;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13144;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21740;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13145;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21741;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;13146;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1000
21742;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13147;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21743;05/02/2021;28/02/2021;24008;0;0;3992;28000;;;due;13148;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;3000
21744;05/02/2021;28/02/2021;68008;0;0;3992;72000;;;due;13149;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47000
21745;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13150;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21746;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13151;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
21747;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13152;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21748;05/02/2021;28/02/2021;-6667;0;0;0;-6667;Cash;;paid;13153;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-31667
21749;05/02/2021;28/02/2021;152008;0;0;3992;156000;;;due;13154;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;131000
21750;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13155;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21751;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13156;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21752;05/02/2021;28/02/2021;68008;0;0;3992;72000;;;due;13157;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47000
21753;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;13158;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
21754;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13159;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21755;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13160;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21756;05/02/2021;28/02/2021;26008;0;0;3992;30000;;;due;13161;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;5000
21757;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13162;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21758;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13163;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21759;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13164;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21760;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13165;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21761;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13166;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21762;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13167;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21763;05/02/2021;28/02/2021;18548;0;0;0;18548;;;due;13168;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-36452
21764;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13169;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21765;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13170;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21766;05/02/2021;28/02/2021;10833;0;0;0;10833;;;due;13171;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-14167
21767;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13172;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21768;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13173;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
21769;05/02/2021;28/02/2021;555;0;0;0;555;;;due;13174;26;;2;yes;0;%;Villanueva;Television;10Megasv;no;0;no;Suspendido;0;-79445
21770;05/02/2021;28/02/2021;98008;0;0;3992;102000;;;due;13175;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;77000
21771;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;13176;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13000
21772;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;13177;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;29000
21773;05/02/2021;28/02/2021;9167;0;0;0;9167;;;due;13178;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-45833
21774;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13179;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
21775;05/02/2021;28/02/2021;33008;0;0;3992;37000;;;due;13180;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;12000
21776;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13181;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21777;05/02/2021;28/02/2021;62008;0;0;3992;66000;;;due;13182;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;41000
21778;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13183;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21779;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13184;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21780;05/02/2021;28/02/2021;92008;0;0;3992;96000;;;due;13185;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;71000
21781;05/02/2021;28/02/2021;-806;0;0;0;-806;Cash;;paid;13186;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25806
21782;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13187;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21783;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13188;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21784;05/02/2021;28/02/2021;68008;0;0;3992;72000;;;due;13189;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47000
21785;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13190;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21786;05/02/2021;28/02/2021;36008;0;0;3992;40000;;;due;13191;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;15000
21787;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13192;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21788;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;13193;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;50000
21789;05/02/2021;28/02/2021;68008;0;0;3992;72000;;;due;13194;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47000
21790;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;13195;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
21791;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13196;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21792;05/02/2021;28/02/2021;68008;0;0;3992;72000;;;due;13197;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47000
21793;05/02/2021;28/02/2021;72110;0;0;3992;76102;;;due;13198;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;51102
21794;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13199;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21795;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13200;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
21796;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13201;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21797;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13202;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21798;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13203;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21799;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;13204;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;11000
21800;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13205;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21801;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13206;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21802;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13207;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21803;05/02/2021;28/02/2021;8400;0;0;0;8400;;;due;13208;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-16600
21804;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;13209;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;35000
21805;05/02/2021;28/02/2021;54556;0;0;3992;58548;;;due;13210;26;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;3548
21806;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13211;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
21807;05/02/2021;28/02/2021;68008;0;0;3992;72000;;;due;13212;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;47000
21808;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13213;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
21809;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;13214;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;23000
